time,ax,ay,az,atotal
2.4480369091033936,-2.61,2.37,-1.88,3.99
2.4580979347229004,-1.1,-0.45,-0.71,1.38
2.4679579734802246,0.67,-3.71,0.86,3.86
2.478555917739868,2.23,-6.4,2.78,7.32
2.487746000289917,4.7,-11.41,3.24,12.75
2.4974799156188965,7.19,-16.04,2.42,17.74
2.5076358318328857,9.13,-18.39,1.29,20.57
2.517382860183716,11.45,-19.18,-0.62,22.34
2.5276758670806885,13.09,-18.24,-2.08,22.54
2.537400007247925,14.06,-16.12,-1.55,21.44
2.5469257831573486,14.41,-12.84,0.68,19.31
2.557330846786499,14.19,-9.28,3.87,17.39
2.567131996154785,14.03,-7.1,7.3,17.33
2.5777127742767334,12.8,-5.55,8.82,16.5
2.5870699882507324,10.25,-5.18,8.38,14.21
2.5968339443206787,7.26,-6.09,6.86,11.69
2.607011079788208,4.46,-7.51,5.02,10.07
2.6169021129608154,1.33,-8.99,3.01,9.57
2.6279349327087402,-2.1,-9.66,1.23,9.96
2.636831045150757,-3.76,-10.13,0.34,10.81
2.6462039947509766,-4.0,-10.2,-0.16,10.95
2.6566808223724365,-3.71,-9.86,-0.22,10.53
2.6665029525756836,-2.95,-9.32,-0.03,9.77
2.677381992340088,-2.1,-8.36,0.21,8.62
2.686383008956909,-1.06,-7.54,0.49,7.62
2.6959218978881836,-0.36,-6.79,0.55,6.82
2.7062489986419678,0.02,-6.03,0.46,6.04
2.716172933578491,0.25,-5.71,0.31,5.72
2.726378917694092,-0.04,-5.72,0.16,5.72
2.7359888553619385,-0.69,-5.38,0.1,5.42
2.745587110519409,-1.14,-4.72,0.04,4.85
2.7558538913726807,-1.46,-4.1,0.0,4.35
2.7657289505004883,-1.87,-3.19,-0.08,3.69
2.775662899017334,-2.24,-2.03,-0.15,3.02
2.7856171131134033,-2.26,-1.36,-0.13,2.64
2.7952778339385986,-2.03,-1.18,-0.35,2.37
2.8055450916290283,-1.76,-1.18,-0.54,2.18
2.815110921859741,-1.87,-1.11,-0.65,2.26
2.8253819942474365,-2.14,-0.61,-0.66,2.32
2.835300922393799,-1.98,0.04,-0.58,2.06
2.8450698852539062,-1.67,0.39,-0.59,1.81
2.855252981185913,-1.74,0.82,-0.94,2.14
2.864921808242798,-1.97,1.38,-1.07,2.63
2.874976873397827,-2.04,1.83,-0.95,2.9
2.8849737644195557,-2.23,2.18,-1.02,3.28
2.8945348262786865,-2.41,2.35,-0.87,3.47
2.9046969413757324,-2.52,2.2,-0.62,3.4
2.914777994155884,-2.7,1.8,-0.6,3.3
2.9244558811187744,-2.69,1.26,-0.77,3.06
2.9345409870147705,-2.0,0.94,-0.78,2.34
2.9442288875579834,-0.78,0.82,-0.48,1.22
2.954632043838501,-0.04,1.09,-0.24,1.11
2.9643259048461914,-0.43,2.17,-0.1,2.21
2.974510908126831,-1.09,3.27,0.11,3.44
2.9843780994415283,-0.95,3.57,0.15,3.69
2.994041919708252,-0.5,3.07,0.13,3.11
3.004103899002075,-0.45,2.41,0.19,2.45
3.0141680240631104,-0.62,1.98,0.08,2.07
3.0240910053253174,-0.76,1.72,0.05,1.88
3.0339648723602295,-0.68,1.57,0.11,1.71
3.0435729026794434,-0.23,1.61,-0.04,1.62
3.0538527965545654,0.3,1.72,-0.17,1.75
3.0636649131774902,0.77,1.73,-0.08,1.89
3.0736889839172363,1.12,1.63,0.02,1.97
3.08353590965271,1.11,1.48,-0.09,1.85
3.0931789875030518,0.97,1.46,-0.32,1.78
3.1033480167388916,0.83,1.34,-0.57,1.67
3.1133720874786377,0.7,1.05,-0.58,1.38
3.1231977939605713,0.41,1.1,-0.32,1.21
3.1332359313964844,0.4,1.13,-0.82,1.45
3.1428799629211426,0.49,1.1,-0.56,1.32
3.153160810470581,0.5,1.19,-0.28,1.32
3.1629559993743896,0.46,1.34,-0.23,1.43
3.1729300022125244,0.49,1.36,-0.39,1.49
3.1829209327697754,0.46,1.25,-0.5,1.42
3.192542791366577,0.37,1.16,-0.54,1.33
3.2026889324188232,0.29,1.15,-0.5,1.28
3.2124359607696533,0.11,1.21,-0.32,1.25
3.2222650051116943,-0.09,1.28,-0.17,1.29
3.2325527667999268,-0.26,1.36,0.06,1.38
3.242339849472046,-0.32,1.39,0.29,1.45
3.2523858547210693,-0.37,1.36,0.39,1.46
3.262255907058716,-0.43,1.29,0.47,1.43
3.272047996520996,-0.45,1.12,0.54,1.32
3.2820727825164795,-0.47,0.87,0.72,1.22
3.2920048236846924,-0.42,0.67,0.91,1.2
3.3020288944244385,-0.46,0.62,0.99,1.25
3.3119518756866455,-0.55,0.69,1.1,1.41
3.3216488361358643,-0.51,0.8,1.1,1.45
3.3317019939422607,-0.42,0.79,1.08,1.4
