Rotulos_Previstos
0.01699426
0.019299159
0.034212705
0.035342794
0.024134133
0.02167756
0.021847859
0.0226616
0.017630558
0.013588942
0.020525498
0.020631632
0.018842971
0.023268027
0.021547912
0.02006212
0.0216175
0.019684488
0.01828863
0.018659221
0.021752615
0.03173506
0.027805457
0.020961836
0.028046692
0.02984826
0.02784135
0.028791185
0.024633147
0.02268432
0.02267659
0.022794776
0.022078948
0.02061705
0.019571021
0.017401524
0.016370323
0.015321591
0.014976785
0.015571254
0.015679045
0.014417413
0.013466317
0.0157645
0.015292798
0.015602803
0.015894543
0.016686762
0.017317241
0.017212173
0.016912963
0.016130617
0.016055025
0.01576614
0.016490217
0.018898988
0.01956741
0.018063074
0.016988758
0.016679376
0.01647968
0.016794095
0.016696269
0.016665759
0.01615582
0.015687326
0.015964605
0.01652655
0.017759502
0.018730728
0.019406127
0.019897606
0.020373724
0.019554509
0.019070549
0.019134702
0.018261407
0.016552353
0.015854606
0.01614348
0.0161924
0.01583109
0.016234988
0.017036038
0.017091813
0.017416451
0.01801701
0.01757978
0.017279193
0.017264625
0.017063614
0.027261542
0.19082937
0.20071855
0.07047385
0.035121817
0.031258717
0.03218427
0.023196237
0.018384514
0.01922735
0.02089177
0.021448929
0.020754809
0.020239625
0.019820947
0.018760487
0.018087598
0.017422123
0.016741963
0.016803995
0.016755974
0.01585681
0.014973635
0.014202699
0.013245551
0.013341433
0.0136880865
0.013653522
0.01388115
0.014143616
0.014146847
0.014159894
0.013954975
0.013985952
0.014065234
0.014000809
0.013927445
0.013916599
0.013414434
0.013141669
0.013001722
0.01298064
0.01301358
0.013394412
0.013443373
0.013699635
0.013704314
0.014137819
0.013670954
0.013369336
0.0134440195
0.013437209
0.013393191
0.0134446705
0.013510689
0.0133934915
0.013241761
0.012940965
0.01314086
0.012836172
0.012737121
0.012801012
0.012773029
0.0127429925
0.012957172
0.013113864
0.013143296
0.013010335
0.012807522
0.0126142185
0.012652059
0.013018064
0.013448224
0.013404676
0.013025858
0.012956189
0.013088611
0.013075343
0.012993042
0.013068927
0.012957373
0.012701415
0.012638972
0.012792055
0.013000223
0.01307594
0.013036433
0.012828991
0.012710502
0.012837562
0.01294693
0.01295564
0.012704394
0.012640783
0.01264383
0.012693669
0.012850779
0.012777119
0.012865213
0.012926623
0.012936709
0.0128492955
0.012840657
0.012752726
0.0127156
0.0126619395
0.0126619395
0.012590864
0.012662744
0.012820924
0.012719672
0.012783387
0.0128168035
0.012714098
0.012768314
0.012936203
0.012852714
0.012944572
0.012859238
0.012757896
0.012638569
0.01275005
0.01274358
0.012675401
0.012683932
0.012753135
0.012900851
0.012900851
0.012926496
0.012885636
0.012755248
0.0125608565
0.013163041
0.012877281
0.01276394
0.013407531
0.013375314
0.013082663
0.013443399
0.01355539
0.013339431
0.013129598
0.012817426
0.01266241
0.012590538
0.01258207
0.012623452
0.012668151
0.012567227
0.012605403
0.012535922
0.012642753
0.012683932
0.012624064
0.012701415
0.012802519
0.012729862
0.012698157
0.012771441
0.013459497
0.013455041
0.014253292
0.015140047
0.016299428
0.016046884
0.015136755
0.014359237
0.0152070625
0.017152648
0.019566653
0.026883911
0.03527098
0.043677934
0.061100323
0.08079824
0.0984991
0.09283106
0.14388174
0.15034679
0.15907858
0.15496807
0.1324412
0.1539492
0.16962402
0.19473721
0.25432003
0.34358382
0.4450634
0.533204
0.63147825
0.7080632
0.72702414
0.8004769
0.90169317
0.9457122
0.95677215
0.9671049
0.9585939
0.9275149
0.9027035
0.88508266
0.8725196
0.8284085
0.74973315
0.61053896
0.76039916
0.93171877
0.9897153
0.9990326
0.9998644
0.9999672
0.99998254
0.99995095
0.99958694
0.99660033
0.98891366
0.98214996
0.973025
0.95238245
0.92543125
0.92854977
0.93424207
0.9471334
0.97614646
0.9856863
0.9870752
0.98427653
0.9782444
0.96686226
0.94351363
0.9177276
0.8320729
0.64645934
0.44826117
0.22170971
0.12154229
0.11041671
0.15657817
0.15102588
0.15564555
0.17179365
0.14962323
0.11709848
0.10253658
0.09708394
0.08763804
0.0857953
0.074068084
0.06680317
0.060089476
0.055018004
0.058579598
0.08066663
0.10778393
0.108910054
0.098679885
0.08737474
0.095621355
0.12149699
0.11963523
0.09384664
0.07884223
0.07896043
0.06992786
0.05571043
0.053801622
0.048922848
0.043759957
0.045173444
0.049359333
0.044558186
0.03622772
0.031462006
0.03152117
0.030300954
0.026179144
0.023728345
0.022594718
0.02313967
0.023203982
0.022061143
0.022702709
0.02218294
0.02002327
0.020002699
0.019593216
0.018092664
0.016314533
0.015120394
0.015098432
0.014837922
0.014367689
0.014166213
0.014230176
0.014468446
0.013825538
0.013481023
0.0140832905
0.0143294195
0.014092072
0.014001757
0.014473582
0.015307908
0.015049117
0.014950471
0.015329039
0.014924993
0.014408315
0.014773132
0.0143421795
0.013724483
0.013280835
0.013561486
0.013349282
0.01314645
0.014082628
0.0141822295
0.014356192
0.014740201
0.014596763
0.014473187
0.014054969
0.01370046
0.0135697685
0.013478492
0.01345851
0.0138436435
0.014415494
0.014668734
0.013971612
0.013280447
0.0134658115
0.013628789
0.013741423
0.013487467
0.013195189
0.0132355895
0.013523705
0.013274925
0.013091308
0.01315161
0.013142764
0.013024345
0.012712339
0.012766956
0.012751694
0.012777119
0.012941751
0.013111556
0.013088611
0.013075343
0.01338322
0.013564727
0.013714094
0.013883063
0.013949262
0.014350123
0.014382289
0.014435508
0.014126585
0.01391226
0.013278848
0.01277657
0.013121099
0.013972262
0.013182795
0.012796976
0.013504303
0.013621445
0.013112697
0.013420992
0.0138223395
0.013133076
0.01325368
0.013226973
0.012673831
0.012903431
0.012792344
0.013029495
0.013350801
0.01320627
0.013239008
0.013374822
0.012955354
0.013211206
0.013429701
0.013348622
0.012952317
0.013017181
0.012824474
0.012555953
0.012673831
0.01310157
0.013457281
0.013461758
0.0135469055
0.013488203
0.01332185
0.013014763
0.013208967
0.013293051
0.013163722
0.013249285
0.013573496
0.013632923
0.013496651
0.012927797
0.012796241
0.013018591
0.01297981
0.012823943
0.012766626
0.012752726
0.012850603
0.0128689995
0.012671612
0.012737073
0.012872713
0.01285623
0.012956819
0.01311168
0.01318465
0.013243606
0.013037076
0.013021704
0.0131490175
0.013259231
0.0135704195
0.013673018
0.014084892
0.014066344
0.013849762
0.01376521
0.013473808
0.01299462
0.012824474
0.012962478
0.01324289
0.013520201
0.013438581
0.013392718
0.013220307
0.013057216
0.013447067
0.013477288
0.01314692
0.013085383
0.013184358
0.013132966
0.01337147
0.013280036
0.01329903
0.013400096
0.013018075
0.012883344
0.013068134
0.013056074
0.013353578
0.013191687
0.012565546
0.012653894
0.012744559
0.012783267
0.012987637
0.013004702
0.012796241
0.012954049
0.012982834
0.013187877
0.013297153
0.0132343555
0.013282122
0.013379442
0.012962421
0.012989856
0.012820654
0.012702707
0.012707379
0.012897543
0.012865213
0.013394684
0.013510314
0.013317872
0.013190141
0.013032549
0.012868157
0.012817426
0.012866715
0.013355714
0.013729278
0.013680229
0.01394178
0.014191526
0.013969543
0.013431268
0.013176983
0.013023732
0.013130956
0.0133373905
0.013260529
0.01311092
0.013150726
0.013255139
0.012880399
0.012966066
0.013174145
0.013509501
0.013189695
0.013057591
0.013244771
0.012826997
0.012833713
0.01269457
0.012795699
0.012802187
0.012963386
0.013064519
0.013229543
0.013285235
0.0132343555
0.013168764
0.012836058
0.013003306
0.012962209
0.012885431
0.013197126
0.0133338785
0.013589556
0.013541
0.01327212
0.013065152
0.012774458
0.0128512075
0.012829268
0.012785716
0.012905717
0.012943395
0.012893809
0.012810308
0.012569103
0.012590538
0.012769896
0.012882338
0.012952531
0.013024634
0.013208108
0.013305584
0.013163981
0.013273325
0.013192246
0.0131490175
0.013100824
0.013152019
0.013176326
0.0130587155
0.012937378
0.012755039
0.012802314
0.012987979
0.013077725
0.013131296
0.0131207155
0.013032715
0.0129226325
0.012699101
0.012741487
0.012979033
0.012944572
0.013223668
0.013502155
0.013285928
0.012999758
0.012839066
0.012832553
0.012781893
0.012534245
0.012853452
0.012837205
0.012780107
0.01295617
0.013025308
0.012987979
0.012900851
0.012898714
0.012727824
0.012763423
0.012859661
0.012740743
0.012927043
0.013102736
0.012987637
0.012941544
0.013094691
0.013173053
0.013413002
0.01335822
0.0132561065
0.013422217
0.013365261
0.0131633375
0.0130894855
0.013290586
0.012719055
0.012696997
0.012898478
0.013117548
0.013424313
0.013996603
0.014154889
0.014150425
0.014172393
0.013712159
0.01376171
0.013623026
0.0135726025
0.013773888
0.014461562
0.014824599
0.015253455
0.01594264
0.016468523
0.016698979
0.017559914
0.01844943
0.019656457
0.02220964
0.026058784
0.028385386
0.028519869
0.033039913
0.040531542
0.04765578
0.0542483
0.05941271
0.070875555
0.11106933
0.20416746
0.28024417
0.34996653
0.52131534
0.6715664
0.81354785
0.9251796
0.97264135
0.9871067
0.9897576
0.98904717
0.979041
0.9366865
0.7734507
0.4043657
0.15758315
0.36803284
0.85924566
0.9869282
0.99803954
0.999633
0.9999056
0.9999482
0.99991524
0.999542
0.9943634
0.95552325
0.8855871
0.8278615
0.7543352
0.6901112
0.8420736
0.9749978
0.99742234
0.99946666
0.9996638
0.9997803
0.9995907
0.9988102
0.99547327
0.9814175
0.9418902
0.8962646
0.8103455
0.608504
0.36393893
0.1897165
0.08241506
0.038759775
0.028156877
0.023042984
0.022096591
0.038306784
0.06437436
0.074432
0.08800511
0.0993898
0.102788754
0.09967728
0.09921726
0.12770085
0.16183205
0.14464658
0.1136331
0.0953897
0.08566694
0.08717594
0.1001939
0.11406644
0.11647728
0.10520354
0.08530446
0.07190385
0.07920351
0.096118286
0.11192938
0.11101757
0.09747848
0.076155424
0.058811624
0.045914263
0.03948365
0.037278693
0.038382683
0.03797357
0.03660238
0.033102788
0.027552031
0.022873076
0.02003869
0.019314822
0.01983463
0.018928586
0.017610492
0.01709449
0.016973505
0.01766618
0.01771829
0.017705878
0.018510487
0.018084308
0.0164537
0.01581296
0.015958486
0.015897011
0.015754135
0.015442247
0.014927202
0.014603472
0.013655487
0.013316994
0.013090816
0.0134158535
0.0144967185
0.016520008
0.015757974
0.015973702
0.016605446
0.015856057
0.015518058
0.015279937
0.01675115
0.017279338
0.015760629
0.015280338
0.015976828
0.015250671
0.01545652
0.015884932
0.015560564
0.014291409
0.013596256
0.014438113
0.014936425
0.013791719
0.013153747
0.013036738
0.013916283
0.01367657
0.013815048
0.014019015
0.0141833825
0.014616412
0.014326388
0.013716456
0.013704978
0.013670878
0.013614917
0.014021862
0.014306685
0.014572099
0.015084228
0.015121544
0.014818341
0.014705851
0.014877802
0.014778575
0.015297503
0.015797922
0.016332848
0.016852813
0.016259588
0.01565111
0.015520492
0.014662931
0.015098758
0.01513886
0.014487089
0.014452302
0.014735687
0.014544777
0.013954995
0.012895248
0.012931874
0.013018597
0.013051092
0.013077867
0.013253735
0.013044938
0.012719529
0.0126566645
0.01295425
0.012990328
0.012907368
0.013061912
0.01296913
0.013482323
0.013926423
0.013876287
0.01376521
0.014058252
0.013965681
0.013759484
0.014030989
0.014215247
0.014499327
0.014696072
0.014615244
0.014411885
0.01422609
0.013729945
0.013268987
0.013078403
0.013234998
0.0134235425
0.0137211
0.0138436435
0.01375819
0.013601094
0.013228853
0.0132350465
0.013303086
0.013471014
0.013370551
0.013518743
0.0139910765
0.013542209
0.013728614
0.01380615
0.013582565
0.013489707
0.013618043
0.013793418
0.013554706
0.0135992495
0.01365085
0.013564396
0.0134460945
0.013241607
0.0134460945
0.013722243
0.013369985
0.013464563
0.013790072
0.013902973
0.013667611
0.013615673
0.013816205
0.013622571
0.01374777
0.013821
0.013755097
0.013486902
0.013486827
0.013270841
0.013353829
0.013255139
0.013353603
0.013392497
0.013302172
0.013407046
0.013960881
0.014127574
0.014137146
0.01420462
0.014246722
0.013953769
0.013800283
0.013694842
0.013466984
0.013247271
0.013385758
0.013879094
0.014067232
0.014001158
0.014162436
0.01428756
0.014113143
0.013825688
0.013411058
0.013630616
0.013051827
0.012926623
0.013333582
0.013666673
0.014042585
0.013787096
0.0134421475
0.013140526
0.013059981
0.013311187
0.014675172
0.015162644
0.015681429
0.017482935
0.021478804
0.025725937
0.031300325
0.039380934
0.04573066
0.061525095
0.08663971
0.11349753
0.1484234
0.21327443
0.2955878
0.445446
0.5948995
0.74320555
0.850977
0.86168617
0.8141862
0.7610285
0.7755046
0.82784665
0.89102244
0.92554784
0.9249789
0.93535346
0.9555033
0.960939
0.9614168
0.96733534
0.97925955
0.97395784
0.9482829
0.9251901
0.89340806
0.88245106
0.95836955
0.9924144
0.99832785
0.9997677
0.99996626
0.9999902
0.99999017
0.99995524
0.9995218
0.9954759
0.986414
0.97209096
0.9335316
0.83451253
0.7102534
0.6903708
0.89696807
0.9777633
0.9874765
0.9825019
0.96684104
0.94927764
0.95173925
0.961539
0.9743699
0.98256034
0.9733332
0.935915
0.8153005
0.5937854
0.37939996
0.2777537
0.2973854
0.3927956
0.46548912
0.5035305
0.43950823
0.27317506
0.19640483
0.20057109
0.25900033
0.3359949
0.35791582
0.29296723
0.22679368
0.1742014
0.13721237
0.116381966
0.10415882
0.10756523
0.13001916
0.15469113
0.15495564
0.1366045
0.11024519
0.08812733
0.07610776
0.0697488
0.06370136
0.060444057
0.06546838
0.06704013
0.06156613
0.060723096
0.056772772
0.047931157
0.037738647
0.020431552
0.04395764
0.080411926
0.01512094
0.99559885
0.97948855
0.02511038
0.029046256
0.014721364
0.06494733
0.045636438
0.02197208
0.024686024
0.030251417
0.029951336
0.02281254
0.019522794
0.018053304
0.017109213
0.018668965
0.01688226
0.016856574
0.016551415
0.014823401
0.012901713
0.01707601
0.017234722
0.015999753
0.014136529
0.015928127
0.018295482
0.019723209
0.020151123
0.018332379
0.014449088
0.013918987
0.014616975
0.014354399
0.013694836
0.013423822
0.015377843
0.016626326
0.016025411
0.014913802
0.014193648
0.014076248
0.014306396
0.014664593
0.0148056755
0.015515828
0.015632639
0.014193621
0.014007413
0.014732082
0.015741654
0.014559764
0.013029077
0.012958049
0.013638613
0.014489846
0.014042803
0.0134666525
0.013383729
0.014045298
0.018005064
0.027340371
0.020246688
0.025792712
0.022906873
0.017109621
0.014855921
